Account Number,Account Holder,Bank Name,Account Type,Balance,Currency,Branch Code,Branch Name,Account Status,Creation Date
720513853215,Maria Riddle,Jenkins-Garcia,Savings,56231.26,EUR,1171,North Ryanside,Inactive,2015-12-19
215639770667,Gary Cole,"Solis, Johnson and Harvey",Investment,303384.41,AUD,8228,Harrismouth,Inactive,2020-07-05
632388443615,Deborah Hughes,"Chavez, Hood and Zimmerman",Credit,445836.81,USD,9166,Georgemouth,Active,2015-02-28
239376274999,Rhonda Jones,"Ferrell, Mckenzie and Wilcox",Checking,220793.49,USD,8502,South Kimberly,Suspended,2017-03-23
165589007643,Jeffrey Howell,Saunders PLC,Investment,412102.65,GBP,9962,Wardview,Inactive,2016-08-20
116890263030,Destiny Clark,Evans PLC,Checking,704191.01,USD,2136,New Michael,Active,2019-11-17
227309944364,Andrew Nichols,"Farmer, Bates and White",Savings,781784.73,JPY,8691,East Meganmouth,Active,2018-12-05
152582852114,Sylvia Cunningham MD,"Green, Russell and Stewart",Investment,501752.48,JPY,8751,Bettyview,Active,2022-09-26
274826039817,Christopher Willis,"Reilly, Warner and Young",Savings,342951.8,USD,3312,Townsendside,Active,2018-10-12
271298298846,Jacob Ware,"Wilcox, Roberts and Avery",Credit,661530.95,AUD,3886,Angelabury,Active,2023-05-15
152223715310,Amber Hoffman,"Lee, King and Robinson",Investment,482181.21,GBP,6379,East Samuel,Active,2021-03-29
417313746632,Steven Reyes,Barnett Inc,Investment,130718.14,EUR,3531,South Brittany,Inactive,2024-08-25
250910037094,Maria Moss,Guzman-Stewart,Investment,470611.96,EUR,8948,South Kevin,Active,2023-05-19
123353213431,Ryan Burnett,Taylor-Rogers,Investment,7363.04,GBP,8816,East Jorge,Suspended,2016-08-06
216771915101,Jonathan Sanchez,"Burns, Kelley and Harmon",Credit,262451.39,GBP,1311,Fitzgeraldberg,Inactive,2019-01-12
211116048401,Adam King,White-White,Checking,848611.43,USD,5122,West Joeberg,Active,2023-05-24
962260372817,Rachel Castillo,"Walker, Thompson and Cantu",Savings,582171.3,JPY,2096,Meyerburgh,Suspended,2021-05-30
251338346275,Alexis Bolton,Johnston-Rodriguez,Credit,901929.17,AUD,2476,New Donald,Active,2018-04-20
218496500243,Nathan Ford,"Gonzales, Matthews and Mann",Savings,25975.89,EUR,4827,Manningfort,Inactive,2018-09-27
131906533779,Kevin Sanders,"Moore, Waters and Merritt",Investment,342769.14,AUD,7991,North Frank,Inactive,2017-10-28
325770698333,Daniel Perry,Rivera-Figueroa,Checking,937626.02,EUR,5003,Destinyville,Suspended,2020-04-13
150599869273,Tracey James,"Parker, Brooks and Houston",Investment,28496.8,EUR,7122,North Territown,Inactive,2018-08-08
167420727662,Susan Maldonado,Perez-Romero,Savings,333723.21,GBP,4126,Lake Douglas,Active,2024-04-11
173727754787,Robert Floyd,Fuller Inc,Savings,350053.05,GBP,4137,New Marcuston,Active,2023-09-08
100796509728,Fernando Carter,"Martin, Thomas and Sanchez",Investment,426012.86,GBP,1684,North Richardmouth,Active,2018-01-02
291360341869,Jordan Diaz,"Woods, Torres and Murray",Investment,287593.83,EUR,9589,West Williamville,Inactive,2016-11-08
290475963402,Jackie Powers,Thomas-Davenport,Investment,666476.85,USD,4673,North Edward,Inactive,2018-06-19
239337056385,Greg Chavez,Tucker-Anderson,Savings,641974.94,USD,3255,Port Timothystad,Inactive,2023-08-19
139994354547,David Morgan,Zhang Group,Savings,426373.21,GBP,9422,East Elizabeth,Active,2014-12-01
192120571923,Nancy Anderson,"Thompson, Miles and Ortiz",Credit,830406.85,AUD,2260,Ashleybury,Active,2019-08-02
255371499141,Tamara Nixon,Gregory-Hamilton,Investment,42835.43,GBP,6267,Hendersonland,Suspended,2023-01-26
144141047424,Deanna Smith,Benitez-Ramirez,Credit,43699.01,USD,1859,Lake Stanley,Inactive,2015-11-27
136686098891,Johnny Waters,"Carroll, Stone and Johnson",Savings,512730.77,GBP,8396,Crystalville,Suspended,2023-04-14
118154686886,Kyle Stein,Peterson Ltd,Investment,529382.58,GBP,2153,Port Larry,Suspended,2014-10-12
205474585840,Hailey Vega,"Hayes, Vasquez and Gibson",Checking,886286.24,JPY,8536,Andrewmouth,Active,2022-07-14
215475668634,Anna Combs,"Davis, Kim and Nelson",Savings,391922.36,USD,9241,New Chase,Inactive,2020-07-24
197275788665,Breanna Wolfe,Santos-May,Checking,936021.63,EUR,1165,Garciafort,Suspended,2016-10-02
203340872643,Christina Dickson,Shea Ltd,Savings,814897.07,GBP,9385,West Angie,Inactive,2021-08-19
101839707836,Kaitlyn Blanchard,"Davis, Anderson and Harris",Credit,984534.03,EUR,8527,Wilsonview,Suspended,2021-08-13
174830311929,Robert Church,Conley-Crosby,Investment,944357.56,GBP,9376,South Samantha,Active,2018-07-08
724788610386,Maria Wilson,Anthony-Marks,Checking,372440.15,JPY,5225,Dorothychester,Inactive,2023-04-13
672484835416,Lauren Mcdowell,Powell-Cain,Investment,850354.89,EUR,9864,Lake Ariel,Active,2017-07-07
242357641141,Michael Fry,Pena Group,Investment,104577.54,USD,2699,New Kayla,Active,2021-01-11
228028712831,Chad Carter,"Rodriguez, Brown and Fox",Credit,136702.17,USD,7298,Thomasbury,Suspended,2022-12-15
172494405090,Charles Hunt,"Wolfe, Green and Alvarado",Checking,222336.1,JPY,7921,West Staceyside,Suspended,2015-12-24
654473092567,Richard Yoder,Williams-Schwartz,Checking,458555.81,JPY,2800,North Daniel,Suspended,2020-01-10
211181291901,Jesse Berry,"Maldonado, Baird and Johnson",Credit,245880.46,USD,9281,New Wendy,Suspended,2018-11-23
442644591539,Beverly Russell,"Harrington, Carter and Simmons",Savings,128556.92,EUR,9368,Angelashire,Active,2019-02-22
928770696147,Valerie Fry,Taylor Ltd,Checking,802486.09,EUR,5523,Elizabethland,Inactive,2015-04-17
260933965862,Lauren Grant,Farmer Inc,Savings,303874.33,GBP,9038,Gallegosside,Suspended,2022-01-16
214993684611,David Smith,"Green, Baker and Cortez",Credit,176005.26,AUD,5002,New Nicholas,Inactive,2017-05-23
265615554101,Colin Jackson,"Hudson, Woods and Mullen",Investment,977025.92,USD,7320,Richardmouth,Suspended,2016-06-17
553082349372,Rhonda Webb MD,"Banks, Mercado and Decker",Credit,225118.03,JPY,7920,East Sarah,Suspended,2019-01-31
157605654982,Levi Nguyen,Ramirez PLC,Investment,852507.95,EUR,9311,Adamport,Active,2019-02-11
266656574319,Sandra Weaver,"Olsen, Gibbs and Thompson",Checking,273373.39,USD,6194,Alexanderport,Active,2017-10-31
252323568648,Amy Clay,Powers-Martin,Savings,488988.22,JPY,9521,Rachelfort,Inactive,2024-03-18
717812568974,Christopher Coleman,Chang Group,Credit,181772.18,JPY,5142,Lake Matthewport,Suspended,2015-10-09
539918992615,Jennifer Dixon,Morris-Powell,Checking,398164.9,EUR,3605,Martinshire,Suspended,2019-09-12
149027894513,Thomas Kerr,Harris Inc,Checking,685738.67,GBP,8417,East Timothy,Inactive,2024-03-12
239557857459,Monique Terry,"Perez, Walter and Jones",Checking,42669.67,JPY,8778,Ashleyborough,Suspended,2020-06-30
249712420830,Christine Meyers,Smith LLC,Checking,34648.15,JPY,6746,South Brittany,Suspended,2018-05-01
124371019221,Jessica Pham,Cruz and Sons,Checking,526784.89,USD,6554,Phillipmouth,Suspended,2024-02-27
327929631172,Rachel Walters,Hale Inc,Checking,177358.29,JPY,2411,Michelleburgh,Active,2024-04-23
110236184440,Michelle Fuentes,Welch PLC,Credit,233945.61,USD,8320,South James,Suspended,2017-11-17
227750735813,Daniel Lloyd,"Mccarthy, Noble and Robertson",Investment,270865.32,USD,5388,Melvinshire,Suspended,2019-09-23
319634806567,Frederick Miller,"Wheeler, Whitaker and Medina",Investment,864911.13,USD,3578,Wardshire,Active,2021-09-10
138672231527,Jamie Walls,Silva LLC,Savings,959049.97,EUR,3361,Robertside,Active,2017-10-07
276267022292,Philip Lara,"Scott, Brooks and Weaver",Investment,999760.83,EUR,7389,Lake Rebecca,Active,2015-03-11
123907930896,Donna Steele,"Cordova, Lindsey and Rollins",Checking,426794.83,AUD,5881,East Jennifer,Inactive,2020-11-18
195641136749,Sharon Miller,Smith PLC,Credit,129159.25,JPY,9326,West Lindaton,Inactive,2024-07-15
231511964148,Vanessa Ruiz,Hebert and Sons,Investment,98061.79,GBP,7140,West Cassandra,Suspended,2018-09-08
227103993226,Deborah Evans,Lambert-Gibson,Checking,611457.35,AUD,2890,Johnsonland,Suspended,2017-09-08
206707493355,Savannah White,Aguilar-Thomas,Credit,442218.14,GBP,8699,Haastown,Inactive,2017-11-21
190771094306,Mr. Jason Snyder,"Collins, Hardy and Knight",Savings,340173.61,EUR,4815,Williamsmouth,Active,2023-08-04
187053807111,Christian Perkins,"Hill, Carson and Henry",Credit,359932.53,EUR,1953,New Sabrina,Active,2024-03-09
119377871995,Melanie Evans,Lyons-Jackson,Savings,421147.28,AUD,8189,North Kimberlymouth,Inactive,2016-11-07
295417986625,Sarah Donovan,"Johnson, Gonzalez and Peterson",Savings,313381.21,GBP,1068,Carolynhaven,Inactive,2020-04-25
754755769069,Brenda Jones,Orr-Phillips,Credit,159650.78,EUR,4820,Carolynshire,Active,2016-07-13
291762939818,Lawrence Davis,Nelson-Burnett,Checking,876373.7,USD,2912,Jordanfurt,Active,2016-07-13
227638858603,Heather Cole,Paul-Nelson,Savings,711174.9,JPY,4020,North Brooke,Active,2019-03-15
614468546272,Paul Owen,"Stewart, King and Washington",Investment,97362.07,JPY,6260,West Pamelabury,Suspended,2023-06-14
321734116760,Thomas Garcia,Garcia-Rogers,Checking,319950.16,GBP,8625,Sarahberg,Inactive,2016-07-25
292204728449,Angela Young,"Soto, Rodriguez and Morrison",Credit,322305.46,JPY,1844,Lake Caitlyn,Inactive,2017-08-24
328570207638,Emily Johnson,Rivera-Lee,Checking,131117.9,GBP,4777,Port Paulton,Inactive,2022-08-16
264252757473,William Miller,Smith and Sons,Checking,344527.6,AUD,2053,Muellerberg,Active,2015-03-14
121930039673,Laura Williams,"Rivas, Harris and Mcconnell",Savings,6534.22,USD,3273,Chavezmouth,Suspended,2018-05-19
231011659968,Kevin Morgan,Lewis and Sons,Credit,871409.65,JPY,7600,West Mary,Active,2023-07-09
306264315769,Cameron Chavez,Wilson and Sons,Savings,68136.92,EUR,3302,Nguyenmouth,Inactive,2017-07-12
175595420892,Jerome Pineda,Elliott Inc,Savings,78021.29,AUD,5226,Anthonyton,Active,2019-02-01
193475181111,Robert Moore,"Abbott, Young and Walters",Checking,423974.64,AUD,4437,Josephtown,Suspended,2017-10-12
378356860747,Daniel Obrien,Smith-Cole,Checking,385386.23,GBP,6880,Holtchester,Inactive,2014-11-27
217079158644,Connor Turner,Clark-Roy,Investment,584770.51,USD,6284,South Crystalton,Active,2020-11-08
261849049281,Kevin Murray,Yu PLC,Checking,781271.88,USD,6425,West Brittney,Active,2019-08-20
124708795060,Robert Foster,Miller-Miller,Credit,609083.92,GBP,2652,Melissaton,Active,2018-10-03
286401928371,Craig Perry,"Cook, Brooks and Macias",Savings,260499.64,USD,5067,South Kevin,Active,2018-12-13
205092295281,Blake Jones,Kelly PLC,Savings,917516.41,AUD,4499,Danielleport,Active,2019-02-09
324725297098,Jerry Stanton,Smith-Pacheco,Checking,974174.36,AUD,2537,South Miguel,Active,2017-01-22
706654591178,Paige Elliott,"Johnson, Wade and Meyer",Investment,804796.4,GBP,2400,Davidview,Inactive,2023-08-15
189843889567,Kayla Dawson,Simmons PLC,Credit,304892.25,JPY,2113,Clarkview,Inactive,2020-02-01
754378109848,Nicholas Joyce,Reid-Carter,Checking,572959.4,USD,4422,Port Sara,Suspended,2018-06-21
257202941767,Steve Cooper,Schmidt LLC,Investment,916906.86,JPY,6429,East Michael,Inactive,2018-08-26
298010938342,Brenda Kaiser,Sanchez-Bradford,Investment,852295.1,USD,6061,Henryshire,Active,2021-01-10
167434867942,Angela Sellers,Walker and Sons,Savings,457133.13,AUD,1673,Matthewland,Inactive,2023-01-03
871135300683,Joshua Ward,Bowen Group,Checking,904922.76,EUR,6908,North Matthewborough,Active,2023-01-07
872622315440,Sandra Robinson,"Kemp, Christensen and Lowe",Credit,48354.32,GBP,4486,South Meganshire,Active,2015-10-10
186606060472,Rhonda Ortiz,Roth and Sons,Credit,847613.74,EUR,2126,Gomezstad,Suspended,2016-11-28
217089343865,Anna Noble,"Brown, Mcclure and Miller",Investment,387281.51,USD,8593,Port Heather,Suspended,2018-08-19
320439293055,Maria Sims,Mccarthy-Jefferson,Checking,124641.07,JPY,8839,Lake Nancy,Suspended,2024-06-13
471670893923,Amy Wheeler,Johnson-Melendez,Credit,106956.38,USD,9358,East Davidland,Inactive,2024-02-03
239170551277,Jeffery Taylor,White-Mcdonald,Credit,227289.47,USD,9680,Clarkland,Inactive,2023-05-14
228226268130,Natalie Avila,Kelley PLC,Checking,697741.87,AUD,9926,Brownhaven,Active,2023-02-02
317390719761,Christine Jensen,"Garner, Brown and Barker",Investment,771317.02,EUR,3792,Sloanhaven,Active,2016-06-15
165537316687,Michelle Chambers,Robinson-Martinez,Savings,222508.53,USD,3392,West Melissaport,Suspended,2014-10-21
308759310637,Bruce Henderson,Woods Ltd,Savings,687321.29,JPY,7798,Reeseberg,Inactive,2022-12-26
255541700427,Alyssa Weber,Warren and Sons,Credit,510146.33,EUR,2161,Shelbyhaven,Active,2022-03-07
129603497864,David Glass,"Smith, Alvarez and Evans",Credit,705988.89,AUD,4247,Sullivanbury,Inactive,2020-04-26
191613684861,John Parks,Powell-Fernandez,Savings,664233.34,JPY,9811,West Christopher,Active,2015-11-24
152447972356,Lauren Robbins,"Eaton, Davis and Adams",Investment,350381.71,JPY,1330,South Jamesport,Inactive,2016-06-24
813541970945,Matthew Giles,Lynch and Sons,Savings,376852.56,AUD,1381,New James,Inactive,2018-10-24
628563498404,Christopher Watson,Jones Ltd,Checking,9176.1,JPY,8949,Samuelstad,Suspended,2016-05-10
317477386575,Pamela Andersen,White PLC,Checking,132152.48,USD,7578,Michaelhaven,Inactive,2016-01-27
263121938220,Christine Kennedy,Leonard Ltd,Credit,151428.81,AUD,7197,Katherinefurt,Suspended,2020-02-23
152585682409,Hannah Edwards,"Cuevas, Gardner and Rowe",Savings,999967.86,USD,1027,Lake Dorothyborough,Suspended,2021-07-05
299598715257,Cynthia Smith,Schultz-Williams,Savings,937971.22,JPY,4565,New Dennis,Suspended,2019-07-22
279174782170,Elizabeth Davis,Eaton Group,Investment,301547.72,AUD,7750,Watersborough,Suspended,2022-05-18
322313531510,Dale Giles,"Powell, Chambers and Perry",Savings,199473.87,USD,7503,Markmouth,Suspended,2017-09-26
207222470479,John Campos,Perez-Allen,Checking,960619.23,EUR,5928,Suzannechester,Suspended,2023-01-22
162772753161,Jody Johnson,Martin-Espinoza,Savings,86540.23,JPY,4557,Port Alex,Inactive,2023-09-12
251072342931,Tammy Harrell,"Graves, Green and Moore",Investment,435787.65,USD,3428,Port Jason,Active,2018-10-21
116514533647,Amy Moses,Craig-Kelly,Checking,646062.0,JPY,5511,Lake Lauraville,Inactive,2016-02-22
145552537296,Diamond Davis,Silva Inc,Checking,537624.62,GBP,6490,North Carolynmouth,Suspended,2021-06-07
307472126940,Gary Bray,"Gomez, Morgan and Deleon",Savings,792115.35,USD,4944,Johnshire,Active,2016-12-09
146324119750,Rita King,Stevens LLC,Savings,163401.95,AUD,7458,Mccartyburgh,Suspended,2018-10-15
222196652641,Christopher Preston,Miller LLC,Checking,326269.02,JPY,9224,Lake Gregory,Suspended,2020-11-14
337109374565,Jennifer Nelson,Knox Ltd,Checking,195119.44,GBP,5704,Robertmouth,Inactive,2019-01-17
189566196421,Michael Mann,Hart LLC,Savings,829383.24,AUD,1479,Aaronport,Suspended,2017-12-25
217589680384,Andrea Bradley,"Hall, Martin and Dixon",Checking,68591.67,USD,7550,Montgomerymouth,Inactive,2020-10-16
111110492129,Angela Deleon,Bates PLC,Checking,748507.1,EUR,7121,Adamstown,Suspended,2020-11-22
914661814310,Mrs. Sara Long,"Cox, Roberts and Miller",Investment,959146.35,AUD,2675,Port Jason,Inactive,2017-05-07
308930983502,Jose Brown,"Henry, Cruz and Mejia",Investment,102028.65,EUR,1530,Brandonview,Active,2017-07-17
130663550199,Phyllis Hickman,"Hood, Lee and Andrade",Credit,419817.02,JPY,4724,South Steventon,Suspended,2022-05-28
161772900299,James Williamson,Black PLC,Savings,724385.67,USD,7519,Cohenfurt,Inactive,2018-07-25
113237006041,Donald Newman,Smith-Gonzales,Checking,440865.83,EUR,9964,Michaelfort,Suspended,2021-11-04
570964649853,David Anderson,"Nguyen, Allen and Gilmore",Savings,421198.52,EUR,5552,East Eugene,Active,2024-04-13
182630139603,Sonya Calderon,Pruitt-Navarro,Checking,394079.4,AUD,2395,Elliottfurt,Active,2017-05-31
333589758938,Ryan Wong,Anderson Ltd,Credit,6591.19,GBP,8409,South Terranceberg,Suspended,2016-05-18
272683008213,Christopher Buck,"Diaz, Hall and Owen",Savings,779158.39,JPY,1908,Lake Dawn,Suspended,2019-09-16
103978451005,Bryce Morales,Perez-Stanley,Credit,918973.2,GBP,9109,Garzaburgh,Suspended,2020-01-11
353279600502,Michael May,Hernandez-Matthews,Checking,196415.46,USD,5236,Jasmineberg,Suspended,2015-02-28
321994585688,Alicia Young,"Garza, Yang and Mooney",Credit,587956.04,GBP,6477,South Jenniferborough,Active,2016-08-11
321494226327,Scott Garcia,Hunter Inc,Checking,903176.66,EUR,5133,North Jack,Inactive,2021-10-13
221140314024,Ashley Hall,Chang PLC,Credit,776058.77,AUD,9429,Stevenview,Inactive,2016-05-10
109064440890,Derrick Berger,Kirk LLC,Savings,341857.94,USD,1710,Jasonstad,Inactive,2016-05-21
110586213380,Danielle Johnson,Cohen and Sons,Checking,804227.83,JPY,6250,New Daniel,Suspended,2014-12-04
250178990206,James Sheppard,"Johnson, Robinson and Smith",Checking,143633.44,EUR,8857,Josephborough,Active,2017-07-13
122203961831,Vanessa Wilson,Whitehead-Rose,Savings,125043.72,AUD,9388,Lake Debra,Inactive,2023-07-30
906113482954,Jill Harris,"Beck, Wagner and Mitchell",Credit,912082.22,USD,6870,Bennettfurt,Inactive,2020-03-16
205184109471,Sabrina Kline,Contreras-Pruitt,Credit,929321.88,AUD,2245,Port Ericside,Inactive,2023-04-23
782301718412,Martha Black,"Turner, Paul and Reyes",Investment,396633.2,EUR,4584,South Tammy,Inactive,2022-07-09
302204767557,Robert Goodwin,Cline-Clark,Investment,918878.72,JPY,7775,New Jason,Active,2015-04-04
293729991547,Susan Maxwell,Thomas Group,Investment,339780.84,USD,6410,East Sally,Inactive,2019-01-18
217810347287,Christopher Brock,Zavala-Shields,Checking,568018.45,EUR,8099,West Jill,Active,2016-12-23
309137815369,Philip Brown,Kim-Williams,Investment,10656.99,JPY,3579,Lake Andrewmouth,Active,2015-08-09
167386336539,Rhonda Smith,"Trujillo, Hall and Lyons",Checking,913982.87,JPY,5095,Lake Connieburgh,Suspended,2019-11-20
158315034073,Dustin Mack,Gonzales-Sexton,Checking,560789.52,AUD,7750,Jessicafort,Active,2018-05-23
102229986866,Cory Peterson,Lawson Group,Credit,446890.51,AUD,1084,Port Nicole,Suspended,2017-12-03
323984860154,Larry Carroll,"Weber, Armstrong and Harris",Savings,553396.13,JPY,1564,West Jacob,Inactive,2021-09-10
297202696777,David Garcia,Wu LLC,Checking,331410.63,GBP,1711,Kellibury,Active,2016-03-09
742179247072,Brian Harrington,"Thomas, Graham and Cannon",Credit,983480.8,USD,1237,Fosterhaven,Inactive,2014-10-01
223031820194,Jill Walker,"Underwood, Sullivan and Moreno",Savings,494218.04,AUD,7259,West Robertborough,Active,2022-12-11
327042331378,Mallory Barker,"Pierce, Rogers and Duffy",Checking,650160.1,JPY,8150,Lake Johnmouth,Active,2016-10-12
227365750947,Mary Jones,"Johnson, Franco and Taylor",Checking,267004.72,GBP,3467,Christopherland,Active,2016-05-05
127359621041,Krystal Martin,Newton-Charles,Credit,384926.11,USD,3556,South Jenniferport,Suspended,2022-01-28
217598378154,Donna Cantu,Watson-Thomas,Checking,506141.04,AUD,9037,Christopherstad,Active,2023-11-12
270656050400,Javier Yoder,"Moreno, Benitez and Parker",Credit,771796.51,GBP,7521,Petersonville,Suspended,2016-05-19
192149404751,William Rangel,Warner-Vang,Credit,50097.83,AUD,3302,Terryborough,Suspended,2018-02-27
175050138729,Elizabeth Gonzalez,Skinner-Sanders,Checking,937169.8,USD,6724,Port Patrick,Inactive,2019-05-30
268057853406,Nancy Perez,Scott-Gomez,Savings,161919.83,AUD,8377,Blanchardville,Active,2020-12-04
141805183334,Michael Jones,Clark-Clark,Savings,618940.56,JPY,8648,Port Susan,Suspended,2019-03-02
209042587944,James Anderson,"Contreras, Ortiz and Alvarado",Investment,310402.42,EUR,6152,Port Ryan,Inactive,2020-03-19
339574337983,Barbara Vazquez,"Garcia, Cooper and Rivera",Checking,127783.78,JPY,5603,East Dianahaven,Active,2017-04-20
129158138502,Steve Hernandez,Cooper-Sanchez,Credit,859006.24,EUR,5388,Shahside,Inactive,2021-06-13
175998916981,Mandy Richards,Blackwell Inc,Investment,44436.22,AUD,3566,Kyleton,Active,2020-10-26
236135530770,Cory Ruiz,Bailey-Ramirez,Checking,198806.12,EUR,6865,Amandashire,Suspended,2016-10-15
111890781513,Amanda White,Green Ltd,Checking,815866.93,JPY,4255,Heatherfort,Active,2018-01-20
179229942093,Amber Bradshaw,"Lucero, Chandler and Jones",Credit,170010.98,USD,2330,Paulberg,Suspended,2016-12-06
439708771371,Monica Harris,Brown Group,Savings,614501.92,USD,5539,Tinaton,Active,2017-02-19
193480682452,Tiffany Chen,"Garcia, Caldwell and Dixon",Credit,896957.12,GBP,8244,West Jamesport,Inactive,2015-05-10
